Eb [GPa],Eb pred [GPa],Et [GPa],Et pred [GPa],Name
13.201050433333334,12.638059912361618,2.885509223333333,9.726767379947658,TFP1
9.869500666333332,7.46902341486381,2.258502544,6.252854052544629,TFP2
9.222003430000001,6.5897871721446375,2.0004365616666666,5.737968965587904,TFP3
10.181815286333332,7.675801854809506,2.4513617530000005,6.377511059317831,TFP4
6.14310539,5.68421910066138,1.6265822796666667,5.838006762012697,TFP5
7.798059885666667,6.154479860989367,1.7398699316666668,6.2683373469779715,TFP6
