Eb [GPa],Eb pred [GPa],Et [GPa],Et pred [GPa],Name
13.201050433333334,12.094836148659112,2.885509223333333,8.118666222813818,TFP1-1
9.869500666333332,7.261884587018533,2.258502544,5.24510611674329,TFP2-1
9.222003430000001,6.438122316350502,2.0004365616666666,4.819195362667868,TFP3-1
10.181815286333332,7.454642092492869,2.4513617530000005,5.348213552178852,TFP4-1
6.14310539,5.660028700240144,1.6265822796666667,4.964182918257479,TFP5-1
7.798059885666667,6.118602160399274,1.7398699316666668,5.325540907732677,TFP6-1
