Eb [GPa],Eb pred [GPa],Et [GPa],Et pred [GPa],Name
13.201050433333334,12.109930662564862,2.885509223333333,8.118671522776994,TFP1
9.869500666333332,7.276935093566616,2.258502544,5.245104221057237,TFP2
9.222003430000001,6.455080558481137,2.0004365616666666,4.8191966979503835,TFP3
10.181815286333332,7.47061072961577,2.4513617530000005,5.348217997960762,TFP4
6.14310539,5.667874458877481,1.6265822796666667,4.964189597242906,TFP5
7.798059885666667,6.126410309619408,1.7398699316666668,5.325542629240103,TFP6
