Eb [GPa],Eb pred [GPa],Et [GPa],Et pred [GPa],Name
13.201050433333334,12.12168096743511,2.885509223333333,8.118671772616816,TFP1
9.869500666333332,7.288747458295558,2.258502544,5.245110066637753,TFP2
9.222003430000001,6.471481389025334,2.0004365616666666,4.819197370775782,TFP3
10.181815286333332,7.482126985305397,2.4513617530000005,5.348217103373189,TFP4
6.14310539,5.682343402427451,1.6265822796666667,4.964185042685008,TFP5
7.798059885666667,6.141141286798472,1.7398699316666668,5.3255438136588875,TFP6
